name,layer,module,shape,dtype,base_fro,diff_fro,rel_fro,diff_absmax,n_changed_frac
model.layers.23.mlp.up_proj.weight,23,up_proj,18944x3584,torch.bfloat16,140.54798889160156,0.0,0.0,0.0,0.0
model.layers.23.post_attention_layernorm.weight,23,post_attention_layernorm,3584,torch.bfloat16,85.10198211669922,0.0,0.0,0.0,0.0
model.layers.23.self_attn.k_proj.bias,23,k_proj,512,torch.bfloat16,15.486348152160645,0.0,0.0,0.0,0.0
model.layers.23.self_attn.k_proj.weight,23,k_proj,512x3584,torch.bfloat16,20.537921905517578,1.6211583614349365,0.07893487807057087,0.01220703125,0.9733706712722778
model.layers.23.self_attn.o_proj.weight,23,o_proj,3584x3584,torch.bfloat16,64.91265869140625,5.32355260848999,0.08201100857381416,0.015350341796875,0.9719560742378235
model.layers.23.self_attn.q_proj.bias,23,q_proj,3584,torch.bfloat16,75.45263671875,0.0,0.0,0.0,0.0
model.layers.23.self_attn.q_proj.weight,23,q_proj,3584x3584,torch.bfloat16,59.45966339111328,4.687857627868652,0.07884097151766402,0.0133056640625,0.9743527770042419
model.layers.23.self_attn.v_proj.bias,23,v_proj,512,torch.bfloat16,7.376205921173096,0.0,0.0,0.0,0.0
model.layers.23.self_attn.v_proj.weight,23,v_proj,512x3584,torch.bfloat16,27.5555477142334,2.0306544303894043,0.0736931252990664,0.01593017578125,0.9723309278488159
model.layers.24.input_layernorm.weight,24,input_layernorm,3584,torch.bfloat16,61.168724060058594,0.0,0.0,0.0,0.0
model.layers.24.mlp.down_proj.weight,24,down_proj,3584x18944,torch.bfloat16,140.046142578125,0.0,0.0,0.0,0.0
model.layers.24.mlp.gate_proj.weight,24,gate_proj,18944x3584,torch.bfloat16,134.7144012451172,0.0,0.0,0.0,0.0
model.layers.24.mlp.up_proj.weight,24,up_proj,18944x3584,torch.bfloat16,141.9132537841797,0.0,0.0,0.0,0.0
model.layers.24.post_attention_layernorm.weight,24,post_attention_layernorm,3584,torch.bfloat16,88.25456237792969,0.0,0.0,0.0,0.0
model.layers.24.self_attn.k_proj.bias,24,k_proj,512,torch.bfloat16,15.423946380615234,0.0,0.0,0.0,0.0
model.layers.24.self_attn.k_proj.weight,24,k_proj,512x3584,torch.bfloat16,19.462905883789062,1.5038447380065918,0.07726722551020328,0.01084911823272705,0.9734867811203003
model.layers.24.self_attn.o_proj.weight,24,o_proj,3584x3584,torch.bfloat16,65.2364273071289,5.744504451751709,0.08805669913079316,0.02294921875,0.973131000995636
model.layers.24.self_attn.q_proj.bias,24,q_proj,3584,torch.bfloat16,93.6589126586914,0.0,0.0,0.0,0.0
model.layers.24.self_attn.q_proj.weight,24,q_proj,3584x3584,torch.bfloat16,56.73692321777344,4.519164085388184,0.07965120117709358,0.013671875,0.973152220249176
model.layers.24.self_attn.v_proj.bias,24,v_proj,512,torch.bfloat16,7.154875755310059,0.0,0.0,0.0,0.0
model.layers.24.self_attn.v_proj.weight,24,v_proj,512x3584,torch.bfloat16,31.0537109375,2.1210319995880127,0.06830204621460187,0.014404296875,0.9683657884597778
model.layers.25.input_layernorm.weight,25,input_layernorm,3584,torch.bfloat16,63.05812454223633,0.0,0.0,0.0,0.0
model.layers.25.mlp.down_proj.weight,25,down_proj,3584x18944,torch.bfloat16,142.7832489013672,0.0,0.0,0.0,0.0
model.layers.25.mlp.gate_proj.weight,25,gate_proj,18944x3584,torch.bfloat16,133.32717895507812,0.0,0.0,0.0,0.0
model.layers.25.mlp.up_proj.weight,25,up_proj,18944x3584,torch.bfloat16,143.4039306640625,0.0,0.0,0.0,0.0
model.layers.25.post_attention_layernorm.weight,25,post_attention_layernorm,3584,torch.bfloat16,96.76622009277344,0.0,0.0,0.0,0.0
model.layers.25.self_attn.k_proj.bias,25,k_proj,512,torch.bfloat16,17.143930435180664,0.0,0.0,0.0,0.0
model.layers.25.self_attn.k_proj.weight,25,k_proj,512x3584,torch.bfloat16,17.700407028198242,1.5046366453170776,0.08500576528664366,0.01096343994140625,0.9775286912918091
model.layers.25.self_attn.o_proj.weight,25,o_proj,3584x3584,torch.bfloat16,68.80322265625,5.644734859466553,0.08204172190695769,0.0240478515625,0.9714040756225586
model.layers.25.self_attn.q_proj.bias,25,q_proj,3584,torch.bfloat16,77.20738983154297,0.0,0.0,0.0,0.0
model.layers.25.self_attn.q_proj.weight,25,q_proj,3584x3584,torch.bfloat16,55.260555267333984,4.597204208374023,0.08319142263652851,0.015045166015625,0.9756948351860046
model.layers.25.self_attn.v_proj.bias,25,v_proj,512,torch.bfloat16,9.366129875183105,0.0,0.0,0.0,0.0
model.layers.25.self_attn.v_proj.weight,25,v_proj,512x3584,torch.bfloat16,33.9321174621582,2.1290669441223145,0.0627448890125025,0.0160675048828125,0.9676791429519653
model.layers.26.input_layernorm.weight,26,input_layernorm,3584,torch.bfloat16,74.450439453125,0.0,0.0,0.0,0.0
model.layers.26.mlp.down_proj.weight,26,down_proj,3584x18944,torch.bfloat16,142.70848083496094,0.0,0.0,0.0,0.0
model.layers.26.mlp.gate_proj.weight,26,gate_proj,18944x3584,torch.bfloat16,133.3563690185547,0.0,0.0,0.0,0.0
model.layers.26.mlp.up_proj.weight,26,up_proj,18944x3584,torch.bfloat16,144.85986328125,0.0,0.0,0.0,0.0
model.layers.26.post_attention_layernorm.weight,26,post_attention_layernorm,3584,torch.bfloat16,96.43370819091797,0.0,0.0,0.0,0.0
model.layers.26.self_attn.k_proj.bias,26,k_proj,512,torch.bfloat16,13.500542640686035,0.0,0.0,0.0,0.0
model.layers.26.self_attn.k_proj.weight,26,k_proj,512x3584,torch.bfloat16,16.942716598510742,1.3485701084136963,0.07959586059134313,0.008119583129882812,0.9771374464035034
model.layers.26.self_attn.o_proj.weight,26,o_proj,3584x3584,torch.bfloat16,71.5584487915039,4.394808769226074,0.06141565172871477,0.0164794921875,0.9609339237213135
model.layers.26.self_attn.q_proj.bias,26,q_proj,3584,torch.bfloat16,82.6484146118164,0.0,0.0,0.0,0.0
model.layers.26.self_attn.q_proj.weight,26,q_proj,3584x3584,torch.bfloat16,51.71805191040039,3.5496633052825928,0.06863489969483486,0.01220703125,0.9710655212402344
model.layers.26.self_attn.v_proj.bias,26,v_proj,512,torch.bfloat16,9.000923156738281,0.0,0.0,0.0,0.0
model.layers.26.self_attn.v_proj.weight,26,v_proj,512x3584,torch.bfloat16,40.575130462646484,2.026171922683716,0.049936300871515675,0.01416015625,0.9584922790527344
model.layers.27.input_layernorm.weight,27,input_layernorm,3584,torch.bfloat16,90.04376220703125,0.0,0.0,0.0,0.0
model.layers.27.mlp.down_proj.weight,27,down_proj,3584x18944,torch.bfloat16,132.4913787841797,0.0,0.0,0.0,0.0
model.layers.27.mlp.gate_proj.weight,27,gate_proj,18944x3584,torch.bfloat16,138.70877075195312,0.0,0.0,0.0,0.0
model.layers.27.mlp.up_proj.weight,27,up_proj,18944x3584,torch.bfloat16,143.99021911621094,0.0,0.0,0.0,0.0
model.layers.27.post_attention_layernorm.weight,27,post_attention_layernorm,3584,torch.bfloat16,129.33680725097656,0.0,0.0,0.0,0.0
model.layers.27.self_attn.k_proj.bias,27,k_proj,512,torch.bfloat16,920.4673461914062,0.0,0.0,0.0,0.0
model.layers.27.self_attn.k_proj.weight,27,k_proj,512x3584,torch.bfloat16,18.00940704345703,1.2667566537857056,0.07033860974595102,0.01055908203125,0.9726023077964783
model.layers.27.self_attn.o_proj.weight,27,o_proj,3584x3584,torch.bfloat16,66.82128143310547,4.1994171142578125,0.06284550406986482,0.014373779296875,0.9625692367553711
model.layers.27.self_attn.q_proj.bias,27,q_proj,3584,torch.bfloat16,180.87464904785156,0.0,0.0,0.0,0.0
model.layers.27.self_attn.q_proj.weight,27,q_proj,3584x3584,torch.bfloat16,56.59437561035156,3.9223129749298096,0.06930570277751041,0.01512908935546875,0.9693029522895813
model.layers.27.self_attn.v_proj.bias,27,v_proj,512,torch.bfloat16,29.78465461730957,0.0,0.0,0.0,0.0
model.layers.27.self_attn.v_proj.weight,27,v_proj,512x3584,torch.bfloat16,36.67457962036133,1.4737130403518677,0.04018350191350736,0.013427734375,0.9311114549636841
model.layers.3.input_layernorm.weight,3,input_layernorm,3584,torch.bfloat16,23.13264274597168,0.0,0.0,0.0,0.0
model.layers.3.mlp.down_proj.weight,3,down_proj,3584x18944,torch.bfloat16,130.33242797851562,0.0,0.0,0.0,0.0
model.layers.3.mlp.gate_proj.weight,3,gate_proj,18944x3584,torch.bfloat16,152.46224975585938,0.0,0.0,0.0,0.0
model.layers.3.mlp.up_proj.weight,3,up_proj,18944x3584,torch.bfloat16,131.45130920410156,0.0,0.0,0.0,0.0
model.layers.3.post_attention_layernorm.weight,3,post_attention_layernorm,3584,torch.bfloat16,66.63565063476562,0.0,0.0,0.0,0.0
model.layers.3.self_attn.k_proj.bias,3,k_proj,512,torch.bfloat16,118.2458267211914,0.0,0.0,0.0,0.0
model.layers.3.self_attn.k_proj.weight,3,k_proj,512x3584,torch.bfloat16,32.4260139465332,1.399027943611145,0.04314523351275869,0.0125732421875,0.9474007487297058
model.layers.3.self_attn.o_proj.weight,3,o_proj,3584x3584,torch.bfloat16,53.04636001586914,3.914844512939453,0.07380043629324055,0.012939453125,0.9697707891464233
model.layers.3.self_attn.q_proj.bias,3,q_proj,3584,torch.bfloat16,65.5036392211914,0.0,0.0,0.0,0.0
model.layers.3.self_attn.q_proj.weight,3,q_proj,3584x3584,torch.bfloat16,67.8528823852539,4.283681869506836,0.0631319071338049,0.01513671875,0.9636932611465454
model.layers.3.self_attn.v_proj.bias,3,v_proj,512,torch.bfloat16,4.126330852508545,0.0,0.0,0.0,0.0
model.layers.3.self_attn.v_proj.weight,3,v_proj,512x3584,torch.bfloat16,17.251144409179688,1.0504707098007202,0.060892812956904074,0.00830078125,0.9652262926101685
model.layers.4.input_layernorm.weight,4,input_layernorm,3584,torch.bfloat16,31.54090118408203,0.0,0.0,0.0,0.0
model.layers.4.mlp.down_proj.weight,4,down_proj,3584x18944,torch.bfloat16,127.9095687866211,0.0,0.0,0.0,0.0
model.layers.4.mlp.gate_proj.weight,4,gate_proj,18944x3584,torch.bfloat16,155.566162109375,0.0,0.0,0.0,0.0
model.layers.4.mlp.up_proj.weight,4,up_proj,18944x3584,torch.bfloat16,128.7771453857422,0.0,0.0,0.0,0.0
model.layers.4.post_attention_layernorm.weight,4,post_attention_layernorm,3584,torch.bfloat16,64.45880126953125,0.0,0.0,0.0,0.0
model.layers.4.self_attn.k_proj.bias,4,k_proj,512,torch.bfloat16,11.382330894470215,0.0,0.0,0.0,0.0
model.layers.4.self_attn.k_proj.weight,4,k_proj,512x3584,torch.bfloat16,29.07743263244629,1.1875944137573242,0.040842478384152024,0.0086669921875,0.949402391910553
model.layers.4.self_attn.o_proj.weight,4,o_proj,3584x3584,torch.bfloat16,53.256046295166016,3.464484214782715,0.06505334991601097,0.01123046875,0.9650645852088928
model.layers.4.self_attn.q_proj.bias,4,q_proj,3584,torch.bfloat16,112.0026626586914,0.0,0.0,0.0,0.0
model.layers.4.self_attn.q_proj.weight,4,q_proj,3584x3584,torch.bfloat16,64.61992645263672,2.903442621231079,0.04493107282254742,0.0086669921875,0.9530624151229858
model.layers.4.self_attn.v_proj.bias,4,v_proj,512,torch.bfloat16,1.494275450706482,0.0,0.0,0.0,0.0
model.layers.4.self_attn.v_proj.weight,4,v_proj,512x3584,torch.bfloat16,20.84697723388672,1.0943021774291992,0.052492127043263295,0.0078125,0.9563380479812622
model.layers.5.input_layernorm.weight,5,input_layernorm,3584,torch.bfloat16,37.02198028564453,0.0,0.0,0.0,0.0
model.layers.5.mlp.down_proj.weight,5,down_proj,3584x18944,torch.bfloat16,131.13182067871094,0.0,0.0,0.0,0.0
model.layers.5.mlp.gate_proj.weight,5,gate_proj,18944x3584,torch.bfloat16,148.27220153808594,0.0,0.0,0.0,0.0
model.layers.5.mlp.up_proj.weight,5,up_proj,18944x3584,torch.bfloat16,133.0219268798828,0.0,0.0,0.0,0.0
model.layers.5.post_attention_layernorm.weight,5,post_attention_layernorm,3584,torch.bfloat16,75.82816314697266,0.0,0.0,0.0,0.0
model.layers.5.self_attn.k_proj.bias,5,k_proj,512,torch.bfloat16,15.040130615234375,0.0,0.0,0.0,0.0
model.layers.5.self_attn.k_proj.weight,5,k_proj,512x3584,torch.bfloat16,26.628040313720703,1.1206945180892944,0.042087006962800454,0.009033203125,0.9493163228034973
model.layers.5.self_attn.o_proj.weight,5,o_proj,3584x3584,torch.bfloat16,53.34295654296875,3.3888099193573,0.0635287231713066,0.010345458984375,0.9632425308227539
model.layers.5.self_attn.q_proj.bias,5,q_proj,3584,torch.bfloat16,104.37271881103516,0.0,0.0,0.0,0.0
model.layers.5.self_attn.q_proj.weight,5,q_proj,3584x3584,torch.bfloat16,63.15556335449219,3.282691478729248,0.051977867101010565,0.010955810546875,0.9567879438400269
model.layers.5.self_attn.v_proj.bias,5,v_proj,512,torch.bfloat16,1.7651327848434448,0.0,0.0,0.0,0.0
model.layers.5.self_attn.v_proj.weight,5,v_proj,512x3584,torch.bfloat16,19.8283634185791,1.077231526374817,0.05432780828323204,0.00836181640625,0.9546743035316467
model.layers.6.input_layernorm.weight,6,input_layernorm,3584,torch.bfloat16,32.82505798339844,0.0,0.0,0.0,0.0
model.layers.6.mlp.down_proj.weight,6,down_proj,3584x18944,torch.bfloat16,126.79438781738281,0.0,0.0,0.0,0.0
model.layers.6.mlp.gate_proj.weight,6,gate_proj,18944x3584,torch.bfloat16,150.03587341308594,0.0,0.0,0.0,0.0
model.layers.6.mlp.up_proj.weight,6,up_proj,18944x3584,torch.bfloat16,128.8455047607422,0.0,0.0,0.0,0.0
model.layers.6.post_attention_layernorm.weight,6,post_attention_layernorm,3584,torch.bfloat16,42.66761779785156,0.0,0.0,0.0,0.0
model.layers.6.self_attn.k_proj.bias,6,k_proj,512,torch.bfloat16,26.674694061279297,0.0,0.0,0.0,0.0
model.layers.6.self_attn.k_proj.weight,6,k_proj,512x3584,torch.bfloat16,28.531784057617188,1.180985450744629,0.041391924471310404,0.01202392578125,0.9454628825187683
model.layers.6.self_attn.o_proj.weight,6,o_proj,3584x3584,torch.bfloat16,54.89359664916992,3.6840922832489014,0.06711333394301484,0.013580322265625,0.9667373299598694
model.layers.6.self_attn.q_proj.bias,6,q_proj,3584,torch.bfloat16,109.74529266357422,0.0,0.0,0.0,0.0
model.layers.6.self_attn.q_proj.weight,6,q_proj,3584x3584,torch.bfloat16,64.19810485839844,3.4662721157073975,0.053993371351894935,0.01495361328125,0.959080696105957
model.layers.6.self_attn.v_proj.bias,6,v_proj,512,torch.bfloat16,1.7207125425338745,0.0,0.0,0.0,0.0
model.layers.6.self_attn.v_proj.weight,6,v_proj,512x3584,torch.bfloat16,20.671754837036133,1.0688899755477905,0.051707752146553876,0.0078125,0.953309178352356
model.layers.7.input_layernorm.weight,7,input_layernorm,3584,torch.bfloat16,38.23427963256836,0.0,0.0,0.0,0.0
model.layers.7.mlp.down_proj.weight,7,down_proj,3584x18944,torch.bfloat16,131.74876403808594,0.0,0.0,0.0,0.0
model.layers.7.mlp.gate_proj.weight,7,gate_proj,18944x3584,torch.bfloat16,140.59414672851562,0.0,0.0,0.0,0.0
model.layers.7.mlp.up_proj.weight,7,up_proj,18944x3584,torch.bfloat16,132.26878356933594,0.0,0.0,0.0,0.0
model.layers.7.post_attention_layernorm.weight,7,post_attention_layernorm,3584,torch.bfloat16,39.65559387207031,0.0,0.0,0.0,0.0
model.layers.7.self_attn.k_proj.bias,7,k_proj,512,torch.bfloat16,23.974411010742188,0.0,0.0,0.0,0.0
model.layers.7.self_attn.k_proj.weight,7,k_proj,512x3584,torch.bfloat16,23.839759826660156,1.2702103853225708,0.05328117374328941,0.007080078125,0.9599184393882751
model.layers.7.self_attn.o_proj.weight,7,o_proj,3584x3584,torch.bfloat16,60.237518310546875,4.067041397094727,0.06751674888277454,0.01708984375,0.9648149609565735
model.layers.7.self_attn.q_proj.bias,7,q_proj,3584,torch.bfloat16,74.37349700927734,0.0,0.0,0.0,0.0
model.layers.7.self_attn.q_proj.weight,7,q_proj,3584x3584,torch.bfloat16,60.82270431518555,3.476871967315674,0.057164047644090145,0.010650634765625,0.9628079533576965
model.layers.7.self_attn.v_proj.bias,7,v_proj,512,torch.bfloat16,1.204006314277649,0.0,0.0,0.0,0.0
model.layers.7.self_attn.v_proj.weight,7,v_proj,512x3584,torch.bfloat16,24.670991897583008,1.0683106184005737,0.04330229699865594,0.00679779052734375,0.950073778629303
model.layers.8.input_layernorm.weight,8,input_layernorm,3584,torch.bfloat16,41.05282211303711,0.0,0.0,0.0,0.0
model.layers.8.mlp.down_proj.weight,8,down_proj,3584x18944,torch.bfloat16,133.15432739257812,0.0,0.0,0.0,0.0
model.layers.8.mlp.gate_proj.weight,8,gate_proj,18944x3584,torch.bfloat16,138.09518432617188,0.0,0.0,0.0,0.0
model.layers.8.mlp.up_proj.weight,8,up_proj,18944x3584,torch.bfloat16,134.70176696777344,0.0,0.0,0.0,0.0
model.layers.8.post_attention_layernorm.weight,8,post_attention_layernorm,3584,torch.bfloat16,42.855979919433594,0.0,0.0,0.0,0.0
model.layers.8.self_attn.k_proj.bias,8,k_proj,512,torch.bfloat16,12.993257522583008,0.0,0.0,0.0,0.0
model.layers.8.self_attn.k_proj.weight,8,k_proj,512x3584,torch.bfloat16,27.27207374572754,1.2062435150146484,0.04422998875190484,0.00841522216796875,0.9541822075843811
model.layers.8.self_attn.o_proj.weight,8,o_proj,3584x3584,torch.bfloat16,55.166683197021484,3.4666740894317627,0.06283999487609095,0.01007080078125,0.9646760821342468
model.layers.8.self_attn.q_proj.bias,8,q_proj,3584,torch.bfloat16,103.95499420166016,0.0,0.0,0.0,0.0
model.layers.8.self_attn.q_proj.weight,8,q_proj,3584x3584,torch.bfloat16,63.31094741821289,3.4614930152893066,0.054674478213439695,0.011474609375,0.961500883102417
model.layers.8.self_attn.v_proj.bias,8,v_proj,512,torch.bfloat16,1.5909477472305298,0.0,0.0,0.0,0.0
model.layers.8.self_attn.v_proj.weight,8,v_proj,512x3584,torch.bfloat16,20.603065490722656,1.1881704330444336,0.05766959453579635,0.00933837890625,0.9605816602706909
model.layers.9.input_layernorm.weight,9,input_layernorm,3584,torch.bfloat16,46.153350830078125,0.0,0.0,0.0,0.0
model.layers.9.mlp.down_proj.weight,9,down_proj,3584x18944,torch.bfloat16,122.42724609375,0.0,0.0,0.0,0.0
model.layers.9.mlp.gate_proj.weight,9,gate_proj,18944x3584,torch.bfloat16,151.28085327148438,0.0,0.0,0.0,0.0
model.layers.9.mlp.up_proj.weight,9,up_proj,18944x3584,torch.bfloat16,124.10502624511719,0.0,0.0,0.0,0.0
model.layers.9.post_attention_layernorm.weight,9,post_attention_layernorm,3584,torch.bfloat16,65.56195831298828,0.0,0.0,0.0,0.0
model.layers.9.self_attn.k_proj.bias,9,k_proj,512,torch.bfloat16,17.135297775268555,0.0,0.0,0.0,0.0
model.layers.9.self_attn.k_proj.weight,9,k_proj,512x3584,torch.bfloat16,23.261804580688477,1.3314831256866455,0.05723902980390517,0.008190155029296875,0.9647140502929688
model.layers.9.self_attn.o_proj.weight,9,o_proj,3584x3584,torch.bfloat16,60.389625549316406,3.4809417724609375,0.057641386923624346,0.0123291015625,0.9598943591117859
model.layers.9.self_attn.q_proj.bias,9,q_proj,3584,torch.bfloat16,74.325439453125,0.0,0.0,0.0,0.0
model.layers.9.self_attn.q_proj.weight,9,q_proj,3584x3584,torch.bfloat16,58.596195220947266,3.301842212677002,0.05634908888242359,0.0098876953125,0.9640213251113892
model.layers.9.self_attn.v_proj.bias,9,v_proj,512,torch.bfloat16,1.849244475364685,0.0,0.0,0.0,0.0
model.layers.9.self_attn.v_proj.weight,9,v_proj,512x3584,torch.bfloat16,24.755931854248047,1.0341298580169678,0.041773012791660034,0.0091552734375,0.947967529296875
model.norm.weight,,final_norm,3584,torch.bfloat16,233.3655242919922,0.0,0.0,0.0,0.0
