name,layer,module,shape,dtype,base_fro,diff_fro,rel_fro,diff_absmax,n_changed_frac
model.layers.23.mlp.gate_proj.weight,23,gate_proj,18944x3584,torch.bfloat16,137.11077880859375,0.0,0.0,0.0,0.0
model.layers.23.mlp.up_proj.weight,23,up_proj,18944x3584,torch.bfloat16,140.54798889160156,0.0,0.0,0.0,0.0
model.layers.23.post_attention_layernorm.weight,23,post_attention_layernorm,3584,torch.bfloat16,85.10198211669922,0.0,0.0,0.0,0.0
model.layers.23.self_attn.k_proj.bias,23,k_proj,512,torch.bfloat16,15.486348152160645,0.0,0.0,0.0,0.0
model.layers.23.self_attn.k_proj.weight,23,k_proj,512x3584,torch.bfloat16,20.537921905517578,1.5821723937988281,0.07703663501484892,0.0098876953125,0.9736513495445251
model.layers.23.self_attn.o_proj.weight,23,o_proj,3584x3584,torch.bfloat16,64.91265869140625,4.941798210144043,0.07612996154782803,0.0177001953125,0.9686685800552368
model.layers.23.self_attn.q_proj.bias,23,q_proj,3584,torch.bfloat16,75.45263671875,0.0,0.0,0.0,0.0
model.layers.23.self_attn.q_proj.weight,23,q_proj,3584x3584,torch.bfloat16,59.45966339111328,4.645807266235352,0.07813376331574902,0.015869140625,0.9728472232818604
model.layers.23.self_attn.v_proj.bias,23,v_proj,512,torch.bfloat16,7.376205921173096,0.0,0.0,0.0,0.0
model.layers.23.self_attn.v_proj.weight,23,v_proj,512x3584,torch.bfloat16,27.5555477142334,1.889161467552185,0.06855829857362507,0.0131988525390625,0.9690409898757935
model.layers.24.input_layernorm.weight,24,input_layernorm,3584,torch.bfloat16,61.168724060058594,0.0,0.0,0.0,0.0
model.layers.24.mlp.down_proj.weight,24,down_proj,3584x18944,torch.bfloat16,140.046142578125,0.0,0.0,0.0,0.0
model.layers.24.mlp.gate_proj.weight,24,gate_proj,18944x3584,torch.bfloat16,134.7144012451172,0.0,0.0,0.0,0.0
model.layers.24.mlp.up_proj.weight,24,up_proj,18944x3584,torch.bfloat16,141.9132537841797,0.0,0.0,0.0,0.0
model.layers.24.post_attention_layernorm.weight,24,post_attention_layernorm,3584,torch.bfloat16,88.25456237792969,0.0,0.0,0.0,0.0
model.layers.24.self_attn.k_proj.bias,24,k_proj,512,torch.bfloat16,15.423946380615234,0.0,0.0,0.0,0.0
model.layers.24.self_attn.k_proj.weight,24,k_proj,512x3584,torch.bfloat16,19.462905883789062,1.4515587091445923,0.07458078037327492,0.01025390625,0.9727287292480469
model.layers.24.self_attn.o_proj.weight,24,o_proj,3584x3584,torch.bfloat16,65.2364273071289,5.654145240783691,0.08667159552077153,0.0190277099609375,0.9718543887138367
model.layers.24.self_attn.q_proj.bias,24,q_proj,3584,torch.bfloat16,93.6589126586914,0.0,0.0,0.0,0.0
model.layers.24.self_attn.q_proj.weight,24,q_proj,3584x3584,torch.bfloat16,56.73692321777344,4.447912216186523,0.0783953722536926,0.01385498046875,0.9717460870742798
model.layers.24.self_attn.v_proj.bias,24,v_proj,512,torch.bfloat16,7.154875755310059,0.0,0.0,0.0,0.0
model.layers.24.self_attn.v_proj.weight,24,v_proj,512x3584,torch.bfloat16,31.0537109375,2.1602699756622314,0.06956559813447356,0.016357421875,0.9672301411628723
model.layers.25.input_layernorm.weight,25,input_layernorm,3584,torch.bfloat16,63.05812454223633,0.0,0.0,0.0,0.0
model.layers.25.mlp.down_proj.weight,25,down_proj,3584x18944,torch.bfloat16,142.7832489013672,0.0,0.0,0.0,0.0
model.layers.25.mlp.gate_proj.weight,25,gate_proj,18944x3584,torch.bfloat16,133.32717895507812,0.0,0.0,0.0,0.0
model.layers.25.mlp.up_proj.weight,25,up_proj,18944x3584,torch.bfloat16,143.4039306640625,0.0,0.0,0.0,0.0
model.layers.25.post_attention_layernorm.weight,25,post_attention_layernorm,3584,torch.bfloat16,96.76622009277344,0.0,0.0,0.0,0.0
model.layers.25.self_attn.k_proj.bias,25,k_proj,512,torch.bfloat16,17.143930435180664,0.0,0.0,0.0,0.0
model.layers.25.self_attn.k_proj.weight,25,k_proj,512x3584,torch.bfloat16,17.700407028198242,1.424918293952942,0.0805020071958191,0.007965087890625,0.9770922064781189
model.layers.25.self_attn.o_proj.weight,25,o_proj,3584x3584,torch.bfloat16,68.80322265625,5.830729007720947,0.08474499860060393,0.0191650390625,0.9725225567817688
model.layers.25.self_attn.q_proj.bias,25,q_proj,3584,torch.bfloat16,77.20738983154297,0.0,0.0,0.0,0.0
model.layers.25.self_attn.q_proj.weight,25,q_proj,3584x3584,torch.bfloat16,55.260555267333984,4.570720195770264,0.0827121655520559,0.0137939453125,0.9746412038803101
model.layers.25.self_attn.v_proj.bias,25,v_proj,512,torch.bfloat16,9.366129875183105,0.0,0.0,0.0,0.0
model.layers.25.self_attn.v_proj.weight,25,v_proj,512x3584,torch.bfloat16,33.9321174621582,2.036978006362915,0.060030972385811024,0.01611328125,0.9662404656410217
model.layers.26.input_layernorm.weight,26,input_layernorm,3584,torch.bfloat16,74.450439453125,0.0,0.0,0.0,0.0
model.layers.26.mlp.down_proj.weight,26,down_proj,3584x18944,torch.bfloat16,142.70848083496094,0.0,0.0,0.0,0.0
model.layers.26.mlp.gate_proj.weight,26,gate_proj,18944x3584,torch.bfloat16,133.3563690185547,0.0,0.0,0.0,0.0
model.layers.26.mlp.up_proj.weight,26,up_proj,18944x3584,torch.bfloat16,144.85986328125,0.0,0.0,0.0,0.0
model.layers.26.post_attention_layernorm.weight,26,post_attention_layernorm,3584,torch.bfloat16,96.43370819091797,0.0,0.0,0.0,0.0
model.layers.26.self_attn.k_proj.bias,26,k_proj,512,torch.bfloat16,13.500542640686035,0.0,0.0,0.0,0.0
model.layers.26.self_attn.k_proj.weight,26,k_proj,512x3584,torch.bfloat16,16.942716598510742,1.3280229568481445,0.07838311814557987,0.010040283203125,0.9764262437820435
model.layers.26.self_attn.o_proj.weight,26,o_proj,3584x3584,torch.bfloat16,71.5584487915039,4.3002448081970215,0.06009415912195664,0.0187835693359375,0.9579545855522156
model.layers.26.self_attn.q_proj.bias,26,q_proj,3584,torch.bfloat16,82.6484146118164,0.0,0.0,0.0,0.0
model.layers.26.self_attn.q_proj.weight,26,q_proj,3584x3584,torch.bfloat16,51.71805191040039,3.7280333042144775,0.07208379214811024,0.015289306640625,0.9720293879508972
model.layers.26.self_attn.v_proj.bias,26,v_proj,512,torch.bfloat16,9.000923156738281,0.0,0.0,0.0,0.0
model.layers.26.self_attn.v_proj.weight,26,v_proj,512x3584,torch.bfloat16,40.575130462646484,2.082882881164551,0.05133397865675516,0.0152587890625,0.9570645093917847
model.layers.27.input_layernorm.weight,27,input_layernorm,3584,torch.bfloat16,90.04376220703125,0.0,0.0,0.0,0.0
model.layers.27.mlp.down_proj.weight,27,down_proj,3584x18944,torch.bfloat16,132.4913787841797,0.0,0.0,0.0,0.0
model.layers.27.mlp.gate_proj.weight,27,gate_proj,18944x3584,torch.bfloat16,138.70877075195312,0.0,0.0,0.0,0.0
model.layers.27.mlp.up_proj.weight,27,up_proj,18944x3584,torch.bfloat16,143.99021911621094,0.0,0.0,0.0,0.0
model.layers.27.post_attention_layernorm.weight,27,post_attention_layernorm,3584,torch.bfloat16,129.33680725097656,0.0,0.0,0.0,0.0
model.layers.27.self_attn.k_proj.bias,27,k_proj,512,torch.bfloat16,920.4673461914062,0.0,0.0,0.0,0.0
model.layers.27.self_attn.k_proj.weight,27,k_proj,512x3584,torch.bfloat16,18.00940704345703,1.3009527921676636,0.07223740287664333,0.008758544921875,0.9745706915855408
model.layers.27.self_attn.o_proj.weight,27,o_proj,3584x3584,torch.bfloat16,66.82128143310547,3.920929431915283,0.05867785453711346,0.011688232421875,0.9626714587211609
model.layers.27.self_attn.q_proj.bias,27,q_proj,3584,torch.bfloat16,180.87464904785156,0.0,0.0,0.0,0.0
model.layers.27.self_attn.q_proj.weight,27,q_proj,3584x3584,torch.bfloat16,56.59437561035156,4.190691947937012,0.07404785197719366,0.0162353515625,0.9700067639350891
model.layers.27.self_attn.v_proj.bias,27,v_proj,512,torch.bfloat16,29.78465461730957,0.0,0.0,0.0,0.0
model.layers.27.self_attn.v_proj.weight,27,v_proj,512x3584,torch.bfloat16,36.67457962036133,1.4103453159332275,0.038455664128464045,0.014495849609375,0.9262117743492126
model.layers.3.input_layernorm.weight,3,input_layernorm,3584,torch.bfloat16,23.13264274597168,0.0,0.0,0.0,0.0
model.layers.3.mlp.down_proj.weight,3,down_proj,3584x18944,torch.bfloat16,130.33242797851562,0.0,0.0,0.0,0.0
model.layers.3.mlp.gate_proj.weight,3,gate_proj,18944x3584,torch.bfloat16,152.46224975585938,0.0,0.0,0.0,0.0
model.layers.3.mlp.up_proj.weight,3,up_proj,18944x3584,torch.bfloat16,131.45130920410156,0.0,0.0,0.0,0.0
model.layers.3.post_attention_layernorm.weight,3,post_attention_layernorm,3584,torch.bfloat16,66.63565063476562,0.0,0.0,0.0,0.0
model.layers.3.self_attn.k_proj.bias,3,k_proj,512,torch.bfloat16,118.2458267211914,0.0,0.0,0.0,0.0
model.layers.3.self_attn.k_proj.weight,3,k_proj,512x3584,torch.bfloat16,32.4260139465332,1.4741501808166504,0.04546196098130827,0.009521484375,0.9505735039710999
model.layers.3.self_attn.o_proj.weight,3,o_proj,3584x3584,torch.bfloat16,53.04636001586914,3.358792781829834,0.06331806330962257,0.01183319091796875,0.9656546711921692
model.layers.3.self_attn.q_proj.bias,3,q_proj,3584,torch.bfloat16,65.5036392211914,0.0,0.0,0.0,0.0
model.layers.3.self_attn.q_proj.weight,3,q_proj,3584x3584,torch.bfloat16,67.8528823852539,3.9836649894714355,0.05871032813098569,0.01123046875,0.9642956256866455
model.layers.3.self_attn.v_proj.bias,3,v_proj,512,torch.bfloat16,4.126330852508545,0.0,0.0,0.0,0.0
model.layers.3.self_attn.v_proj.weight,3,v_proj,512x3584,torch.bfloat16,17.251144409179688,1.0762362480163574,0.06238636825993237,0.007659912109375,0.9652066826820374
model.layers.4.input_layernorm.weight,4,input_layernorm,3584,torch.bfloat16,31.54090118408203,0.0,0.0,0.0,0.0
model.layers.4.mlp.down_proj.weight,4,down_proj,3584x18944,torch.bfloat16,127.9095687866211,0.0,0.0,0.0,0.0
model.layers.4.mlp.gate_proj.weight,4,gate_proj,18944x3584,torch.bfloat16,155.566162109375,0.0,0.0,0.0,0.0
model.layers.4.mlp.up_proj.weight,4,up_proj,18944x3584,torch.bfloat16,128.7771453857422,0.0,0.0,0.0,0.0
model.layers.4.post_attention_layernorm.weight,4,post_attention_layernorm,3584,torch.bfloat16,64.45880126953125,0.0,0.0,0.0,0.0
model.layers.4.self_attn.k_proj.bias,4,k_proj,512,torch.bfloat16,11.382330894470215,0.0,0.0,0.0,0.0
model.layers.4.self_attn.k_proj.weight,4,k_proj,512x3584,torch.bfloat16,29.07743263244629,1.2625240087509155,0.04341937696872584,0.0087890625,0.9482465386390686
model.layers.4.self_attn.o_proj.weight,4,o_proj,3584x3584,torch.bfloat16,53.256046295166016,3.7626895904541016,0.0706528150738001,0.011962890625,0.9673978686332703
model.layers.4.self_attn.q_proj.bias,4,q_proj,3584,torch.bfloat16,112.0026626586914,0.0,0.0,0.0,0.0
model.layers.4.self_attn.q_proj.weight,4,q_proj,3584x3584,torch.bfloat16,64.61992645263672,2.9384655952453613,0.045473056943187866,0.009765625,0.9545204639434814
model.layers.4.self_attn.v_proj.bias,4,v_proj,512,torch.bfloat16,1.494275450706482,0.0,0.0,0.0,0.0
model.layers.4.self_attn.v_proj.weight,4,v_proj,512x3584,torch.bfloat16,20.84697723388672,1.0463945865631104,0.050194067697363724,0.0076904296875,0.9552225470542908
model.layers.5.input_layernorm.weight,5,input_layernorm,3584,torch.bfloat16,37.02198028564453,0.0,0.0,0.0,0.0
model.layers.5.mlp.down_proj.weight,5,down_proj,3584x18944,torch.bfloat16,131.13182067871094,0.0,0.0,0.0,0.0
model.layers.5.mlp.gate_proj.weight,5,gate_proj,18944x3584,torch.bfloat16,148.27220153808594,0.0,0.0,0.0,0.0
model.layers.5.mlp.up_proj.weight,5,up_proj,18944x3584,torch.bfloat16,133.0219268798828,0.0,0.0,0.0,0.0
model.layers.5.post_attention_layernorm.weight,5,post_attention_layernorm,3584,torch.bfloat16,75.82816314697266,0.0,0.0,0.0,0.0
model.layers.5.self_attn.k_proj.bias,5,k_proj,512,torch.bfloat16,15.040130615234375,0.0,0.0,0.0,0.0
model.layers.5.self_attn.k_proj.weight,5,k_proj,512x3584,torch.bfloat16,26.628040313720703,1.1982901096343994,0.045001062621080425,0.0091552734375,0.9508345723152161
model.layers.5.self_attn.o_proj.weight,5,o_proj,3584x3584,torch.bfloat16,53.34295654296875,3.466366767883301,0.06498265174130492,0.0115966796875,0.9636216163635254
model.layers.5.self_attn.q_proj.bias,5,q_proj,3584,torch.bfloat16,104.37271881103516,0.0,0.0,0.0,0.0
model.layers.5.self_attn.q_proj.weight,5,q_proj,3584x3584,torch.bfloat16,63.15556335449219,3.5685508251190186,0.05650414049968555,0.01351165771484375,0.95865398645401
model.layers.5.self_attn.v_proj.bias,5,v_proj,512,torch.bfloat16,1.7651327848434448,0.0,0.0,0.0,0.0
model.layers.5.self_attn.v_proj.weight,5,v_proj,512x3584,torch.bfloat16,19.8283634185791,1.0616720914840698,0.05354310232630128,0.0075836181640625,0.958588182926178
model.layers.6.input_layernorm.weight,6,input_layernorm,3584,torch.bfloat16,32.82505798339844,0.0,0.0,0.0,0.0
model.layers.6.mlp.down_proj.weight,6,down_proj,3584x18944,torch.bfloat16,126.79438781738281,0.0,0.0,0.0,0.0
model.layers.6.mlp.gate_proj.weight,6,gate_proj,18944x3584,torch.bfloat16,150.03587341308594,0.0,0.0,0.0,0.0
model.layers.6.mlp.up_proj.weight,6,up_proj,18944x3584,torch.bfloat16,128.8455047607422,0.0,0.0,0.0,0.0
model.layers.6.post_attention_layernorm.weight,6,post_attention_layernorm,3584,torch.bfloat16,42.66761779785156,0.0,0.0,0.0,0.0
model.layers.6.self_attn.k_proj.bias,6,k_proj,512,torch.bfloat16,26.674694061279297,0.0,0.0,0.0,0.0
model.layers.6.self_attn.k_proj.weight,6,k_proj,512x3584,torch.bfloat16,28.531784057617188,1.201911211013794,0.042125343742496095,0.009246826171875,0.9478955864906311
model.layers.6.self_attn.o_proj.weight,6,o_proj,3584x3584,torch.bfloat16,54.89359664916992,3.498685836791992,0.0637357733936149,0.0099639892578125,0.9645504355430603
model.layers.6.self_attn.q_proj.bias,6,q_proj,3584,torch.bfloat16,109.74529266357422,0.0,0.0,0.0,0.0
model.layers.6.self_attn.q_proj.weight,6,q_proj,3584x3584,torch.bfloat16,64.19810485839844,3.369314193725586,0.05248307876310791,0.01177978515625,0.9573349952697754
model.layers.6.self_attn.v_proj.bias,6,v_proj,512,torch.bfloat16,1.7207125425338745,0.0,0.0,0.0,0.0
model.layers.6.self_attn.v_proj.weight,6,v_proj,512x3584,torch.bfloat16,20.671754837036133,1.100843071937561,0.053253489150580376,0.0076904296875,0.9527130126953125
model.layers.7.input_layernorm.weight,7,input_layernorm,3584,torch.bfloat16,38.23427963256836,0.0,0.0,0.0,0.0
model.layers.7.mlp.down_proj.weight,7,down_proj,3584x18944,torch.bfloat16,131.74876403808594,0.0,0.0,0.0,0.0
model.layers.7.mlp.gate_proj.weight,7,gate_proj,18944x3584,torch.bfloat16,140.59414672851562,0.0,0.0,0.0,0.0
model.layers.7.mlp.up_proj.weight,7,up_proj,18944x3584,torch.bfloat16,132.26878356933594,0.0,0.0,0.0,0.0
model.layers.7.post_attention_layernorm.weight,7,post_attention_layernorm,3584,torch.bfloat16,39.65559387207031,0.0,0.0,0.0,0.0
model.layers.7.self_attn.k_proj.bias,7,k_proj,512,torch.bfloat16,23.974411010742188,0.0,0.0,0.0,0.0
model.layers.7.self_attn.k_proj.weight,7,k_proj,512x3584,torch.bfloat16,23.839759826660156,1.263290286064148,0.052990898199041514,0.008544921875,0.9589009881019592
model.layers.7.self_attn.o_proj.weight,7,o_proj,3584x3584,torch.bfloat16,60.237518310546875,3.993212938308716,0.06629112636616624,0.0177001953125,0.9619230031967163
model.layers.7.self_attn.q_proj.bias,7,q_proj,3584,torch.bfloat16,74.37349700927734,0.0,0.0,0.0,0.0
model.layers.7.self_attn.q_proj.weight,7,q_proj,3584x3584,torch.bfloat16,60.82270431518555,3.728053092956543,0.0612937740097453,0.01263427734375,0.964810848236084
model.layers.7.self_attn.v_proj.bias,7,v_proj,512,torch.bfloat16,1.204006314277649,0.0,0.0,0.0,0.0
model.layers.7.self_attn.v_proj.weight,7,v_proj,512x3584,torch.bfloat16,24.670991897583008,1.2018262147903442,0.048714142494939,0.0079345703125,0.9538018107414246
model.layers.8.input_layernorm.weight,8,input_layernorm,3584,torch.bfloat16,41.05282211303711,0.0,0.0,0.0,0.0
model.layers.8.mlp.down_proj.weight,8,down_proj,3584x18944,torch.bfloat16,133.15432739257812,0.0,0.0,0.0,0.0
model.layers.8.mlp.gate_proj.weight,8,gate_proj,18944x3584,torch.bfloat16,138.09518432617188,0.0,0.0,0.0,0.0
model.layers.8.mlp.up_proj.weight,8,up_proj,18944x3584,torch.bfloat16,134.70176696777344,0.0,0.0,0.0,0.0
model.layers.8.post_attention_layernorm.weight,8,post_attention_layernorm,3584,torch.bfloat16,42.855979919433594,0.0,0.0,0.0,0.0
model.layers.8.self_attn.k_proj.bias,8,k_proj,512,torch.bfloat16,12.993257522583008,0.0,0.0,0.0,0.0
model.layers.8.self_attn.k_proj.weight,8,k_proj,512x3584,torch.bfloat16,27.27207374572754,1.2562627792358398,0.04606407238953168,0.01041412353515625,0.9537636637687683
model.layers.8.self_attn.o_proj.weight,8,o_proj,3584x3584,torch.bfloat16,55.166683197021484,3.2253804206848145,0.05846609282573212,0.009765625,0.9626113176345825
model.layers.8.self_attn.q_proj.bias,8,q_proj,3584,torch.bfloat16,103.95499420166016,0.0,0.0,0.0,0.0
model.layers.8.self_attn.q_proj.weight,8,q_proj,3584x3584,torch.bfloat16,63.31094741821289,3.4427266120910645,0.05437806181211376,0.010040283203125,0.9609545469284058
model.layers.8.self_attn.v_proj.bias,8,v_proj,512,torch.bfloat16,1.5909477472305298,0.0,0.0,0.0,0.0
model.layers.8.self_attn.v_proj.weight,8,v_proj,512x3584,torch.bfloat16,20.603065490722656,1.1803539991378784,0.05729021245257796,0.0101318359375,0.957184910774231
model.layers.9.input_layernorm.weight,9,input_layernorm,3584,torch.bfloat16,46.153350830078125,0.0,0.0,0.0,0.0
model.layers.9.mlp.down_proj.weight,9,down_proj,3584x18944,torch.bfloat16,122.42724609375,0.0,0.0,0.0,0.0
model.layers.9.mlp.gate_proj.weight,9,gate_proj,18944x3584,torch.bfloat16,151.28085327148438,0.0,0.0,0.0,0.0
model.layers.9.mlp.up_proj.weight,9,up_proj,18944x3584,torch.bfloat16,124.10502624511719,0.0,0.0,0.0,0.0
model.layers.9.post_attention_layernorm.weight,9,post_attention_layernorm,3584,torch.bfloat16,65.56195831298828,0.0,0.0,0.0,0.0
model.layers.9.self_attn.k_proj.bias,9,k_proj,512,torch.bfloat16,17.135297775268555,0.0,0.0,0.0,0.0
model.layers.9.self_attn.k_proj.weight,9,k_proj,512x3584,torch.bfloat16,23.261804580688477,1.2485321760177612,0.053673057551788986,0.00732421875,0.9610089063644409
model.layers.9.self_attn.o_proj.weight,9,o_proj,3584x3584,torch.bfloat16,60.389625549316406,3.340697765350342,0.0553190673888548,0.0126190185546875,0.9591866135597229
model.layers.9.self_attn.q_proj.bias,9,q_proj,3584,torch.bfloat16,74.325439453125,0.0,0.0,0.0,0.0
model.layers.9.self_attn.q_proj.weight,9,q_proj,3584x3584,torch.bfloat16,58.596195220947266,3.2866551876068115,0.05608990780397771,0.0096435546875,0.9638556838035583
model.layers.9.self_attn.v_proj.bias,9,v_proj,512,torch.bfloat16,1.849244475364685,0.0,0.0,0.0,0.0
model.layers.9.self_attn.v_proj.weight,9,v_proj,512x3584,torch.bfloat16,24.755931854248047,0.983439028263092,0.03972538921391225,0.00732421875,0.9450040459632874
model.norm.weight,,final_norm,3584,torch.bfloat16,233.3655242919922,0.0,0.0,0.0,0.0
